YEAR,STATE DESCRIPTION,STATE _CODE_x,NAICS_CODE_x,INDUSTRY,ENTERPRISE_EMPLOYMENT_SIZE_x,NUMBER_OF_FILMS_SMALL,NUMBER_OF_ESTABLISHMENTS_SMALL,EMPLOYMENT_SMALL,ANNUAL_PAYROLL _SMALL,SALARY_EMP_SMALL,STATE _CODE_y,NAICS_CODE_y,ENTERPRISE_EMPLOYMENT_SIZE_y,NUMBER_OF_FILMS_LARGE,NUMBER_OF_ESTABLISHMENTS_LARGE,EMPLOYMENT_LARGE,ANNUAL_PAYROLL _LARGE,SALARY_EMP_LARGE
2012,Arizona,AZ,54,"Professional, scientific, and technical services",08:  <500,14761,15106,79061,4618579000.0,58417.91781,AZ,54,09:  500+,360.0,1210.0,45232.0,3054362000.0,67526.57411
2012,Arizona,AZ,55,Management of companies and enterprises,08:  <500,335,351,6598,429838000.0,65146.71112000001,AZ,55,09:  500+,271.0,557.0,40205.0,3950773000.0,98265.71322
2012,Arizona,AZ,56,Administrative and support and waste management and remediation services,08:  <500,6703,6827,79803,2391192000.0,29963.68558,AZ,56,09:  500+,341.0,1246.0,148406.0,5500400000.0,37063.19152
2012,Arizona,AZ,61,Educational services,08:  <500,1676,1762,29332,868236000.0,29600.300010000003,AZ,61,09:  500+,61.0,300.0,48505.0,1351837000.0,27870.054630000002
2012,Arizona,AZ,62,Health care and social assistance,08:  <500,12918,14411,147965,6344449000.0,42878.03873,AZ,62,09:  500+,232.0,2456.0,169964.0,8960098000.0,52717.62256
2012,Arizona,AZ,71,"Arts, entertainment, and recreation",08:  <500,1489,1564,26318,870936000.0,33092.78821,AZ,71,09:  500+,45.0,180.0,13879.0,367143000.0,26453.13063
2012,Arizona,AZ,72,Accommodation and food services,08:  <500,7699,8892,138104,2019562000.0,14623.48665,AZ,72,09:  500+,230.0,2781.0,116918.0,2183069000.0,18671.795619999997
2012,Arizona,AZ,81,Other services (except public administration),08:  <500,9487,10101,71718,2068222000.0,28838.25539,AZ,81,09:  500+,131.0,711.0,12383.0,395214000.0,31915.85238
2012,Arizona,AZ,--,Total,08:  <500,98257,105811,955194,35353143000.0,37011.47934,AZ,--,09:  500+,2948.0,25564.0,1179058.0,55485473000.0,47059.15485
2012,Arizona,AZ,31-33,Manufacturing,08:  <500,3772,3848,63696,2669986000.0,41917.64004,AZ,31-33,09:  500+,260.0,421.0,74509.0,5798494000.0,77822.73282
2012,Arizona,AZ,44-45,Retail trade,08:  <500,9277,10709,81350,2493427000.0,30650.608480000003,AZ,44-45,09:  500+,423.0,6845.0,206019.0,5024041000.0,24386.29932
2012,Arizona,AZ,48-49,Transportation and warehousing,08:  <500,2396,2503,22659,792603000.0,34979.61075,AZ,48-49,09:  500+,228.0,623.0,56848.0,2612212000.0,45950.816210000005
2012,Arkansas,AR,11,"Agriculture, forestry, fishing and hunting",08:  <500,609,616,4123,133515000.0,32382.973560000002,AR,11,09:  500+,10.0,29.0,321.0,16717000.0,52077.88162
2012,Arkansas,AR,21,"Mining, quarrying, and oil and gas extraction",08:  <500,306,313,4367,215378000.0,49319.44126,AR,21,09:  500+,48.0,93.0,5121.0,409147000.0,79895.91877
2012,Arkansas,AR,22,Utilities,08:  <500,128,168,2538,142165000.0,56014.57841,AR,22,09:  500+,12.0,161.0,5014.0,419017000.0,83569.40566
2012,Arkansas,AR,23,Construction,08:  <500,5154,5181,37652,1436718000.0,38157.81366,AR,23,09:  500+,41.0,67.0,5427.0,286000000.0,52699.46563
2012,Arkansas,AR,42,Wholesale trade,08:  <500,2453,2745,27189,1292880000.0,47551.583360000004,AR,42,09:  500+,326.0,738.0,16242.0,924275000.0,56906.477029999995
2012,Arkansas,AR,51,Information,08:  <500,423,470,5360,231888000.0,43262.68657,AR,51,09:  500+,75.0,536.0,17503.0,1117537000.0,63848.311720000005
2012,Arkansas,AR,52,Finance and insurance,08:  <500,2251,3048,17089,774895000.0,45344.66616,AR,52,09:  500+,132.0,1336.0,19285.0,1209942000.0,62740.05704
2012,Arkansas,AR,53,Real estate and rental and leasing,08:  <500,2205,2394,9004,277512000.0,30820.968460000004,AR,53,09:  500+,60.0,361.0,3941.0,121586000.0,30851.56052
2012,Arkansas,AR,54,"Professional, scientific, and technical services",08:  <500,5172,5366,25632,1182690000.0,46141.15169,AR,54,09:  500+,135.0,334.0,7061.0,414911000.0,58760.94037999999
2012,Arkansas,AR,55,Management of companies and enterprises,08:  <500,177,190,2831,150719000.0,53238.78488,AR,55,09:  500+,138.0,1025.0,36411.0,2876402000.0,78998.1599
2012,Arkansas,AR,56,Administrative and support and waste management and remediation services,08:  <500,2155,2228,22709,568613000.0,25039.10344,AR,56,09:  500+,149.0,388.0,32557.0,987407000.0,30328.562210000004
2012,Arkansas,AR,61,Educational services,08:  <500,504,558,10362,218862000.0,21121.59815,AR,61,09:  500+,22.0,31.0,6935.0,111385000.0,16061.28335
2012,Arkansas,AR,62,Health care and social assistance,08:  <500,5672,6527,81696,2810172000.0,34397.91422,AR,62,09:  500+,131.0,956.0,83519.0,3534757000.0,42322.78883
2012,Arkansas,AR,71,"Arts, entertainment, and recreation",08:  <500,759,773,7481,140546000.0,18787.06055,AR,71,09:  500+,13.0,13.0,1545.0,27167000.0,17583.818769999998
2012,Arkansas,AR,72,Accommodation and food services,08:  <500,4070,4612,65187,810703000.0,12436.574779999999,AR,72,09:  500+,112.0,868.0,30209.0,405914000.0,13436.856569999998
2012,Arkansas,AR,81,Other services (except public administration),08:  <500,6258,6473,39638,837307000.0,21123.8458,AR,81,09:  500+,65.0,174.0,2674.0,98866000.0,36973.07405
2012,Arkansas,AR,--,Total,08:  <500,48716,53531,477046,14799466000.0,31023.14242,AR,--,09:  500+,1696.0,11284.0,501473.0,20834122000.0,41545.849930000004
2012,Arkansas,AR,31-33,Manufacturing,08:  <500,2101,2192,42722,1555397000.0,36407.40134,AR,31-33,09:  500+,280.0,490.0,112614.0,4739625000.0,42087.351480000005
2012,Arkansas,AR,44-45,Retail trade,08:  <500,6752,7692,54408,1410919000.0,25932.19747,AR,44-45,09:  500+,289.0,3248.0,82801.0,1737194000.0,20980.35048
2012,Arkansas,AR,48-49,Transportation and warehousing,08:  <500,1882,1929,16988,607532000.0,35762.42053,AR,48-49,09:  500+,131.0,436.0,32293.0,1396273000.0,43237.63664
2012,California,CA,11,"Agriculture, forestry, fishing and hunting",08:  <500,1876,1914,20754,785513000.0,37848.75205,CA,11,09:  500+,18.0,31.0,6938.0,176247000.0,25403.14212
2012,California,CA,21,"Mining, quarrying, and oil and gas extraction",08:  <500,579,599,10450,852036000.0,81534.54545,CA,21,09:  500+,60.0,229.0,14009.0,1364234000.0,97382.68256
2012,California,CA,22,Utilities,08:  <500,477,513,4639,369187000.0,79583.31537000001,,,,,,,,
2012,California,CA,23,Construction,08:  <500,64596,65029,483721,24757029000.0,51180.389110000004,CA,23,09:  500+,214.0,706.0,82410.0,6394097000.0,77588.84844
2012,California,CA,42,Wholesale trade,08:  <500,50364,53370,499938,29324353000.0,58655.97934,CA,42,09:  500+,1060.0,6002.0,306903.0,31206218000.0,101681.0458
2012,California,CA,51,Information,08:  <500,14654,15239,150980,14218876000.0,94177.21553,CA,51,09:  500+,434.0,6147.0,386377.0,46321334000.0,119886.3649
2012,California,CA,52,Finance and insurance,08:  <500,26982,30696,193937,17059984000.0,87966.62834,CA,52,09:  500+,538.0,19260.0,392892.0,39428873000.0,100355.4997
2012,California,CA,53,Real estate and rental and leasing,08:  <500,38176,42093,196502,9456071000.0,48122.00894,CA,53,09:  500+,298.0,6578.0,78141.0,4498003000.0,57562.64957
2012,California,CA,54,"Professional, scientific, and technical services",08:  <500,105851,108524,635179,48923823000.0,77023.67836,CA,54,09:  500+,1073.0,6494.0,493733.0,44640470000.0,90414.19148
2012,California,CA,55,Management of companies and enterprises,08:  <500,2073,2169,44565,4179611000.0,93786.85067,CA,55,09:  500+,1082.0,2844.0,241263.0,27582484000.0,114325.3794
2012,California,CA,56,Administrative and support and waste management and remediation services,08:  <500,35214,36309,399842,14540793000.0,36366.34721,CA,56,09:  500+,673.0,5644.0,767544.0,32467843000.0,42300.95343
2012,California,CA,61,Educational services,08:  <500,11050,11754,193964,6359222000.0,32785.57877,CA,61,09:  500+,185.0,987.0,187672.0,7490536000.0,39912.911889999996
2012,California,CA,62,Health care and social assistance,08:  <500,86709,94669,822811,34418105000.0,41829.90383,CA,62,09:  500+,501.0,8634.0,919997.0,57370899000.0,62359.87617
2012,California,CA,71,"Arts, entertainment, and recreation",08:  <500,19684,20084,159139,9785196000.0,61488.359229999995,CA,71,09:  500+,147.0,1056.0,133893.0,4279497000.0,31962.06672
2012,California,CA,72,Accommodation and food services,08:  <500,58520,65319,869436,15007696000.0,17261.41545,CA,72,09:  500+,411.0,13222.0,529073.0,11267595000.0,21296.86263
2012,California,CA,81,Other services (except public administration),08:  <500,63270,66132,445826,13078885000.0,29336.29936,CA,81,09:  500+,293.0,4488.0,103681.0,3480244000.0,33566.84446
2012,California,CA,99,Industries not classified,08:  <500,1045,1045,1029,26134000.0,25397.473280000002,,,,,,,,
2012,California,CA,--,Total,08:  <500,696239,745073,6471608,296673000000.0,45842.17616,CA,--,09:  500+,5660.0,119840.0,6481210.0,403430000000.0,62246.059760000004
2012,California,CA,31-33,Manufacturing,08:  <500,35323,36073,621924,29210439000.0,46967.85942,CA,31-33,09:  500+,1008.0,2716.0,516446.0,39833846000.0,77130.70873
2012,California,CA,44-45,Retail trade,08:  <500,67544,75882,555114,17728312000.0,31936.344610000004,CA,44-45,09:  500+,635.0,30543.0,984865.0,25761769000.0,26157.665259999998
2012,California,CA,48-49,Transportation and warehousing,08:  <500,16661,17660,161858,6591329000.0,40722.911439999996,CA,48-49,09:  500+,593.0,3603.0,277346.0,13502133000.0,48683.3522
2012,Colorado,CO,11,"Agriculture, forestry, fishing and hunting",08:  <500,312,312,1473,51290000.0,34820.09504,,,,,,,,
2012,Colorado,CO,21,"Mining, quarrying, and oil and gas extraction",08:  <500,1122,1140,12218,1144395000.0,93664.67507,CO,21,09:  500+,96.0,224.0,16740.0,1778834000.0,106262.4851
2012,Colorado,CO,22,Utilities,08:  <500,192,224,2822,223972000.0,79366.4068,,,,,,,,
2012,Colorado,CO,23,Construction,08:  <500,15404,15466,93094,4514361000.0,48492.5022,CO,23,09:  500+,118.0,207.0,22814.0,1523591000.0,66783.15946
2012,Colorado,CO,42,Wholesale trade,08:  <500,5510,5862,46978,2611979000.0,55600.04682999999,CO,42,09:  500+,528.0,1395.0,44436.0,3555188000.0,80006.93132
2012,Colorado,CO,51,Information,08:  <500,1663,1721,17818,1151966000.0,64651.812770000004,CO,51,09:  500+,211.0,1212.0,62212.0,4656147000.0,74843.2296
2012,Colorado,CO,52,Finance and insurance,08:  <500,5692,6385,31332,2102578000.0,67106.40878,CO,52,09:  500+,313.0,3585.0,65557.0,5326168000.0,81244.84037
2012,Colorado,CO,53,Real estate and rental and leasing,08:  <500,7678,8019,26732,1059726000.0,39642.60063,CO,53,09:  500+,165.0,1198.0,13146.0,580124000.0,44129.3169
2012,Colorado,CO,54,"Professional, scientific, and technical services",08:  <500,22182,22502,102401,6944659000.0,67818.27326,CO,54,09:  500+,445.0,1478.0,75409.0,6583550000.0,87304.56577
2012,Colorado,CO,55,Management of companies and enterprises,08:  <500,394,409,7915,707901000.0,89437.90272,CO,55,09:  500+,297.0,573.0,42100.0,5014292000.0,119104.323
2012,Colorado,CO,56,Administrative and support and waste management and remediation services,08:  <500,7160,7273,67683,2421183000.0,35772.39484,CO,56,09:  500+,328.0,1093.0,150674.0,7065357000.0,46891.68005
2012,Colorado,CO,61,Educational services,08:  <500,2147,2198,25172,744559000.0,29578.857460000003,CO,61,09:  500+,57.0,129.0,20244.0,647163000.0,31968.138710000003
2012,Colorado,CO,62,Health care and social assistance,08:  <500,12212,13388,136166,5505613000.0,40433.09637,CO,62,09:  500+,185.0,1642.0,128652.0,6580444000.0,51149.17763
2012,Colorado,CO,71,"Arts, entertainment, and recreation",08:  <500,2292,2331,25457,723901000.0,28436.225789999997,CO,71,09:  500+,52.0,143.0,22158.0,578334000.0,26100.46033
2012,Colorado,CO,72,Accommodation and food services,08:  <500,9385,10553,147734,2444222000.0,16544.74935,CO,72,09:  500+,219.0,2264.0,96919.0,1819024000.0,18768.49741
2012,Colorado,CO,81,Other services (except public administration),08:  <500,11785,12264,79654,2355887000.0,29576.505889999997,CO,81,09:  500+,144.0,811.0,18159.0,595172000.0,32775.59337
2012,Colorado,CO,--,Total,08:  <500,123435,130485,991542,40928738000.0,41277.86619,CO,--,09:  500+,3043.0,22627.0,1044261.0,56762437000.0,54356.561239999995
2012,Colorado,CO,31-33,Manufacturing,08:  <500,4452,4521,59019,2730126000.0,46258.42525,CO,31-33,09:  500+,255.0,403.0,61231.0,3936888000.0,64295.66722999999
2012,Colorado,CO,44-45,Retail trade,08:  <500,11678,13022,87615,2654959000.0,30302.56235,CO,44-45,09:  500+,438.0,5466.0,157087.0,3979234000.0,25331.40234
2012,Colorado,CO,48-49,Transportation and warehousing,08:  <500,2723,2794,20164,832876000.0,41305.09819,CO,48-49,09:  500+,229.0,651.0,40586.0,1988825000.0,49002.73493
2012,Connecticut,CT,11,"Agriculture, forestry, fishing and hunting",08:  <500,85,85,338,10806000.0,31970.4142,,,,,,,,
2012,Connecticut,CT,21,"Mining, quarrying, and oil and gas extraction",08:  <500,47,49,630,62772000.0,99638.09524,,,,,,,,
2012,Connecticut,CT,22,Utilities,08:  <500,48,60,1138,129486000.0,113783.8313,,,,,,,,
2012,Connecticut,CT,23,Construction,08:  <500,7779,7793,43806,2537007000.0,57914.600739999994,CT,23,09:  500+,51.0,67.0,5632.0,465659000.0,82680.9304
2012,Connecticut,CT,42,Wholesale trade,08:  <500,3438,3565,39802,2739432000.0,68826.49113,CT,42,09:  500+,340.0,809.0,32622.0,2521365000.0,77290.32555
2012,Connecticut,CT,51,Information,08:  <500,859,899,11981,764756000.0,63830.73199,CT,51,09:  500+,121.0,732.0,24561.0,1952152000.0,79481.78006
2012,Connecticut,CT,52,Finance and insurance,08:  <500,3259,3843,31787,4470669000.0,140644.5717,CT,52,09:  500+,240.0,2316.0,83669.0,11617304000.0,138848.3668
2012,Connecticut,CT,53,Real estate and rental and leasing,08:  <500,2316,2572,11933,665403000.0,55761.58552000001,CT,53,09:  500+,89.0,570.0,6820.0,414012000.0,60705.57185
2012,Connecticut,CT,54,"Professional, scientific, and technical services",08:  <500,8355,8494,52673,3910885000.0,74248.38152000001,CT,54,09:  500+,267.0,751.0,49949.0,4683924000.0,93774.12961
2012,Connecticut,CT,55,Management of companies and enterprises,08:  <500,261,275,5423,506156000.0,93335.0544,CT,55,09:  500+,249.0,468.0,30588.0,4215432000.0,137813.2601
2012,Connecticut,CT,56,Administrative and support and waste management and remediation services,08:  <500,4536,4591,42952,1684990000.0,39229.60514,CT,56,09:  500+,213.0,619.0,47093.0,1745128000.0,37057.057310000004
2012,Connecticut,CT,61,Educational services,08:  <500,1236,1267,24192,938580000.0,38797.12302,CT,61,09:  500+,39.0,87.0,41813.0,2064935000.0,49384.99988
2012,Connecticut,CT,62,Health care and social assistance,08:  <500,7298,8888,134368,5583093000.0,41550.763569999996,CT,62,09:  500+,168.0,1427.0,134508.0,6975497000.0,51859.34666
2012,Connecticut,CT,71,"Arts, entertainment, and recreation",08:  <500,1456,1507,20422,578927000.0,28348.20292,CT,71,09:  500+,30.0,98.0,5038.0,153409000.0,30450.37713
2012,Connecticut,CT,72,Accommodation and food services,08:  <500,6760,7243,85490,1504157000.0,17594.53737,CT,72,09:  500+,120.0,1044.0,48790.0,1165515000.0,23888.39926
2012,Connecticut,CT,81,Other services (except public administration),08:  <500,8639,8841,52982,1579692000.0,29815.6355,CT,81,09:  500+,90.0,481.0,6780.0,245063000.0,36144.98525
2012,Connecticut,CT,99,Industries not classified,08:  <500,66,66,55,1720000.0,31272.72727,,,,,,,,
2012,Connecticut,CT,--,Total,08:  <500,69464,74259,720404,35091274000.0,48710.54853,CT,--,09:  500+,2120.0,13951.0,743328.0,49470485000.0,66552.69948
2012,Connecticut,CT,31-33,Manufacturing,08:  <500,3943,4021,77353,4335275000.0,56045.33761,CT,31-33,09:  500+,209.0,336.0,76404.0,6630170000.0,86777.7865
2012,Connecticut,CT,44-45,Retail trade,08:  <500,8283,8966,68832,2410197000.0,35015.64679,CT,44-45,09:  500+,383.0,3657.0,114977.0,2730012000.0,23743.98358
2012,Connecticut,CT,48-49,Transportation and warehousing,08:  <500,1192,1234,14247,677271000.0,47537.79743,CT,48-49,09:  500+,128.0,367.0,25749.0,1025958000.0,39844.57649
2012,Delaware,DE,11,"Agriculture, forestry, fishing and hunting",08:  <500,44,44,119,4326000.0,36352.94118,,,,,,,,
2012,Delaware,DE,21,"Mining, quarrying, and oil and gas extraction",08:  <500,9,9,97,9981000.0,102896.9072,,,,,,,,
2012,Delaware,DE,23,Construction,08:  <500,2110,2113,16101,808688000.0,50225.9487,DE,23,09:  500+,23.0,30.0,1022.0,58345000.0,57089.0411
2012,Delaware,DE,42,Wholesale trade,08:  <500,781,815,6349,328358000.0,51718.065839999996,DE,42,09:  500+,137.0,219.0,9706.0,949630000.0,97839.48073
2012,Delaware,DE,51,Information,08:  <500,188,197,2399,162796000.0,67859.94164,DE,51,09:  500+,49.0,195.0,4208.0,208265000.0,49492.63308
2012,Delaware,DE,52,Finance and insurance,08:  <500,930,1047,5144,299701000.0,58262.247279999996,DE,52,09:  500+,186.0,952.0,32352.0,2879041000.0,88991.12883
2012,Delaware,DE,53,Real estate and rental and leasing,08:  <500,801,872,4427,202324000.0,45702.28145,DE,53,09:  500+,90.0,195.0,1058.0,44780000.0,42325.14178
2012,Delaware,DE,54,"Professional, scientific, and technical services",08:  <500,2252,2320,15297,1272624000.0,83194.35183,DE,54,09:  500+,140.0,237.0,11303.0,1108166000.0,98041.75882999999
2012,Delaware,DE,55,Management of companies and enterprises,08:  <500,476,521,1468,84312000.0,57433.242510000004,DE,55,09:  500+,290.0,474.0,9142.0,1026224000.0,112253.7738
2012,Delaware,DE,56,Administrative and support and waste management and remediation services,08:  <500,1151,1159,11095,395461000.0,35643.1726,DE,56,09:  500+,120.0,229.0,15886.0,728432000.0,45853.707669999996
2012,Delaware,DE,61,Educational services,08:  <500,253,258,5027,162431000.0,32311.71673,DE,61,09:  500+,18.0,22.0,1393.0,79443000.0,57030.15075
2012,Delaware,DE,62,Health care and social assistance,08:  <500,1750,2043,27300,1249275000.0,45760.989010000005,DE,62,09:  500+,89.0,475.0,32404.0,1669836000.0,51531.7862
2012,Delaware,DE,71,"Arts, entertainment, and recreation",08:  <500,366,376,4395,170925000.0,38890.784980000004,DE,71,09:  500+,15.0,29.0,2517.0,45491000.0,18073.5002
2012,Delaware,DE,72,Accommodation and food services,08:  <500,1552,1689,23236,381677000.0,16426.106040000002,DE,72,09:  500+,75.0,327.0,12764.0,233106000.0,18262.77029
2012,Delaware,DE,81,Other services (except public administration),08:  <500,1977,2019,13696,356293000.0,26014.38376,DE,81,09:  500+,40.0,95.0,1087.0,34326000.0,31578.65685
2012,Delaware,DE,--,Total,08:  <500,17748,18943,168335,7090386000.0,42120.68791,DE,--,09:  500+,1363.0,4918.0,195353.0,11225009000.0,57460.13115
2012,Delaware,DE,31-33,Manufacturing,08:  <500,478,490,8945,430914000.0,48173.728339999994,DE,31-33,09:  500+,59.0,85.0,17767.0,964206000.0,54269.488379999995
2012,Delaware,DE,44-45,Retail trade,08:  <500,2197,2387,17563,551447000.0,31398.22354,DE,44-45,09:  500+,289.0,1233.0,34220.0,750706000.0,21937.63881
2012,Delaware,DE,48-49,Transportation and warehousing,08:  <500,532,543,5196,184015000.0,35414.74211,DE,48-49,09:  500+,55.0,85.0,6493.0,244358000.0,37634.067460000006
2012,District of Columbia,District of Columbia,22,Utilities,08:  <500,4,4,8,492000.0,61500.0,,,,,,,,
2012,District of Columbia,District of Columbia,23,Construction,08:  <500,406,406,5375,327026000.0,60842.04651,,,,,,,,
2012,District of Columbia,District of Columbia,42,Wholesale trade,08:  <500,259,267,2036,166370000.0,81714.14538,District of Columbia,42,09:  500+,76.0,169.0,2456.0,190834000.0,77701.14007000001
2012,District of Columbia,District of Columbia,51,Information,08:  <500,383,389,6410,561386000.0,87579.71919,District of Columbia,51,09:  500+,111.0,326.0,13924.0,1646987000.0,118284.0419
2012,District of Columbia,District of Columbia,52,Finance and insurance,08:  <500,397,464,3736,430005000.0,115097.6981,District of Columbia,52,09:  500+,141.0,553.0,12945.0,2006505000.0,155002.3175
2012,District of Columbia,District of Columbia,53,Real estate and rental and leasing,08:  <500,680,769,6004,390490000.0,65038.30779,District of Columbia,53,09:  500+,61.0,339.0,3273.0,260248000.0,79513.59608999999
2012,District of Columbia,District of Columbia,54,"Professional, scientific, and technical services",08:  <500,3916,3964,40480,4464565000.0,110290.6374,District of Columbia,54,09:  500+,370.0,1076.0,53356.0,6536488000.0,122507.0845
2012,District of Columbia,District of Columbia,55,Management of companies and enterprises,08:  <500,46,47,998,47287000.0,47381.763530000004,District of Columbia,55,09:  500+,104.0,142.0,8332.0,866115000.0,103950.4321
2012,District of Columbia,District of Columbia,56,Administrative and support and waste management and remediation services,08:  <500,679,710,16149,690686000.0,42769.58326,District of Columbia,56,09:  500+,115.0,428.0,16590.0,777877000.0,46888.30621
2012,District of Columbia,District of Columbia,61,Educational services,08:  <500,450,483,13443,654024000.0,48651.64026,District of Columbia,61,09:  500+,34.0,55.0,39424.0,1709885000.0,43371.67715
2012,District of Columbia,District of Columbia,62,Health care and social assistance,08:  <500,1652,1862,29365,1202712000.0,40957.33015,District of Columbia,62,09:  500+,65.0,211.0,34246.0,2347598000.0,68551.01326
2012,District of Columbia,District of Columbia,71,"Arts, entertainment, and recreation",08:  <500,258,267,4318,150922000.0,34951.82955,District of Columbia,71,09:  500+,18.0,38.0,3210.0,271436000.0,84559.50156
2012,District of Columbia,District of Columbia,72,Accommodation and food services,08:  <500,1687,1780,33769,765953000.0,22682.1345,District of Columbia,72,09:  500+,91.0,590.0,28972.0,865775000.0,29883.16305
